feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,label
-0.5706978108207674,0.15805274770839675,0.7183036277071093,1.4873049598140462,-0.2847951037726027,-0.36752597782625684,-2.8209885242252755,1.464511109931351,-1.3580252658020846,0.48042511351139666,0.2925712206691351,0.9903543178783186,-0.8795809739556409,0.5741431928696851,1.6284888519770668,0.23251226795838234,0
-0.66334944166446,0.6265763897910038,0.2545541255127244,-0.4881087753386017,-0.6496056326016644,0.12583605522083274,-0.4094655525123675,-1.1092371336030074,-0.33256318147836006,0.33959262325518413,-0.17810346681963335,-1.4135085982481852,0.9890646213755394,-2.7388114369433336,-0.4463651550284352,-0.6201984545539159,0
-0.1427532303141715,-0.3721432195338748,1.1100424925166925,-0.16674153952334367,1.1604496378767173,0.2060162489421535,-0.08852900193567041,0.15822048628679414,-1.2916298640207338,0.3380771894706958,0.8491892963149605,0.9908504268462249,-1.3521740853778679,-1.5189802022429764,-0.5368185250808366,1.384662357992878,0
-1.0861174567540721,-0.8898688046263595,1.0153936718531409,1.803336515473208,1.865160269819391,0.6870869281943682,-0.4922760331906505,-0.6678134869487954,0.7561398271851035,-0.2463582022577131,0.411916545934652,1.930437985701149,0.21682857855558008,2.2778514510464523,-1.1268748166546567,0.44742240703576724,0
-0.27131488043267454,-1.0247822028569566,-0.7417512589450479,-0.09389996830003132,-1.2833704189854005,-0.031139910202122294,1.253061003990518,-0.11869083162045879,-1.7675731371100474,0.8677796207266141,1.1101903147587413,1.1629182310808897,0.05899195200922857,2.3314781584315343,0.7359722532720889,2.9897981042021615,0
-1.0996583458443414,0.2342983603768977,0.15092152680649595,0.579281971320933,2.1858637664176253,0.2772895312108468,0.4850817670641296,-1.0775613288673254,-1.2869074405363745,1.5828294467733337,-0.9234797799333037,-1.043944071468642,-0.03909892121655298,-0.09019241337738836,-0.9025065064432917,-0.3049732187131,0
-0.860639347804475,-0.6568317085837776,2.3046050278298096,0.9667446492868786,-0.3150178416998489,1.8528532635101496,-0.6125807553544559,-0.41125355277451386,-0.4712371847372888,1.0268478424700598,-0.06997338709542852,1.5073259141789879,0.43400333495432786,0.9089755991002886,-1.8161288705621716,-1.6991445050535667,0
-0.5275408500780284,-0.3104828821929197,-0.38214639100558345,-1.1901796727497762,0.16495058607731836,-0.5972330079140008,0.6708882721498295,0.5175954936151803,1.62566941176381,-0.21163314337268058,-0.8032497510448164,-1.4697423351527148,2.193343386074813,0.6621079965161335,-0.6924199211797911,1.693155089267136,0
-0.08167107789259274,-0.1759136347689152,-1.2270154527816408,-0.48580138370168185,0.7606321802595968,0.8461699302664386,0.3385517570466819,-1.0132327102166894,0.9787473789375191,1.8520041397809293,0.5933824169830412,-0.0027748116906256472,-0.8639286645396236,-0.013951633902652928,-0.49485183686532086,-0.19908602310475124,0
-0.864853980137977,-1.439368275518806,-0.20655208720457258,0.8117644468277492,-0.22061633669438788,0.5419841750055955,-0.18112544925218838,0.7170004347155992,-1.5972580227056612,1.6041821201461004,-1.1124834482237107,0.7937323297297773,-0.2721839946689551,-0.11582790036690063,-0.24110190597014827,0.2556045850514932,0
